# accelerometer data
# file: 'rgbd_dataset_freiburg1_desk2.bag'
# timestamp ax ay az
1305031526.880950 0.682514 9.351641 -3.209014
1305031526.882309 0.682514 9.351641 -3.209014
1305031526.885569 0.778306 9.148084 -3.209014
1305031526.886537 0.778306 9.148084 -3.209014
1305031526.889801 0.574749 8.872683 -3.209014
1305031526.890804 0.574749 8.872683 -3.209014
1305031526.894449 0.478957 8.728996 -3.496388
1305031526.895431 0.478957 8.728996 -3.496388
1305031526.898687 0.478957 8.585309 -3.604153
1305031526.899685 0.478957 8.585309 -3.604153
1305031526.903305 0.287374 8.585309 -3.592179
1305031526.904301 0.287374 8.585309 -3.592179
1305031526.905585 0.287374 8.585309 -3.592179
1305031526.906585 0.287374 8.585309 -3.592179
1305031526.909840 0.107765 8.441622 -3.592179
1305031526.910791 0.107765 8.441622 -3.592179
1305031526.914294 0.287374 8.393726 -3.592179
1305031526.915303 0.287374 8.393726 -3.592179
1305031526.918699 0.095791 8.585309 -3.256909
1305031526.919699 0.095791 8.585309 -3.256909
1305031526.921282 0.095791 8.585309 -3.256909
1305031526.924456 -0.083818 8.752944 -3.400597
1305031526.925454 -0.083818 8.752944 -3.400597
1305031526.928706 -0.083818 8.824788 -3.209014
1305031526.929671 -0.083818 8.824788 -3.209014
1305031526.933280 -0.083818 8.681100 -3.209014
1305031526.934281 -0.083818 8.681100 -3.209014
1305031526.935570 -0.083818 8.681100 -3.209014
1305031526.936548 -0.083818 8.681100 -3.209014
1305031526.939792 -0.083818 8.776892 -2.825848
1305031526.940797 -0.083818 8.776892 -2.825848
1305031526.944437 -0.191583 8.872683 -2.825848
1305031526.945423 -0.191583 8.872683 -2.825848
1305031526.948694 0.095791 9.184006 -2.442682
1305031526.949803 0.095791 9.184006 -2.442682
1305031526.953295 0.095791 9.207953 -2.346891
1305031526.954294 0.095791 9.207953 -2.346891
1305031526.955540 0.095791 9.207953 -2.346891
1305031526.956553 0.095791 9.207953 -2.346891
1305031526.959734 0.143687 9.351641 -2.346891
1305031526.960678 0.143687 9.351641 -2.346891
1305031526.964316 0.107765 9.351641 -2.346891
1305031526.965278 0.107765 9.351641 -2.346891
1305031526.968569 0.191583 9.351641 -2.346891
1305031526.969631 0.191583 9.351641 -2.346891
1305031526.970856 0.191583 9.351641 -2.346891
1305031526.971771 0.191583 9.351641 -2.346891
1305031526.975432 0.083818 9.160058 -2.346891
1305031526.977948 0.083818 9.160058 -2.346891
1305031526.979688 0.107765 8.968475 -2.442682
1305031526.980735 0.107765 8.968475 -2.442682
1305031526.984311 -0.083818 8.824788 -2.466630
1305031526.985293 -0.083818 8.824788 -2.466630
1305031526.986289 -0.083818 8.824788 -2.466630
1305031526.989692 -0.191583 8.776892 -2.634265
1305031526.990680 -0.191583 8.776892 -2.634265
1305031526.994308 -0.275400 8.681100 -2.825848
1305031526.995433 -0.275400 8.681100 -2.825848
1305031526.998699 -0.371192 8.585309 -2.538474
1305031526.999691 -0.371192 8.585309 -2.538474
1305031527.000834 -0.371192 8.585309 -2.538474
1305031527.002290 -0.371192 8.585309 -2.538474
1305031527.005588 -0.275400 8.776892 -2.538474
1305031527.006577 -0.275400 8.776892 -2.538474
1305031527.009797 -0.275400 8.776892 -2.442682
1305031527.010814 -0.275400 8.776892 -2.442682
1305031527.014430 -0.323296 8.776892 -2.155308
1305031527.015427 -0.323296 8.776892 -2.155308
1305031527.018689 -0.371192 8.824788 -2.047542
1305031527.019675 -0.371192 8.824788 -2.047542
1305031527.023315 -0.263426 8.968475 -1.963725
1305031527.024292 -0.263426 8.968475 -1.963725
1305031527.025559 -0.263426 8.968475 -1.963725
1305031527.026541 -0.263426 8.968475 -1.963725
1305031527.029824 -0.083818 9.160058 -1.484768
1305031527.030811 -0.083818 9.160058 -1.484768
1305031527.034440 0.011974 9.351641 -1.293185
1305031527.035570 0.011974 9.351641 -1.293185
1305031527.038710 -0.083818 9.351641 -1.197393
1305031527.039681 -0.083818 9.351641 -1.197393
1305031527.043285 -0.191583 9.447432 -0.910019
1305031527.044303 -0.191583 9.447432 -0.910019
1305031527.045543 -0.191583 9.447432 -0.910019
1305031527.046575 -0.191583 9.447432 -0.910019
1305031527.049687 0.107765 9.351641 -0.933967
1305031527.050805 0.107765 9.351641 -0.933967
1305031527.054440 0.107765 9.351641 -1.293185
1305031527.055403 0.107765 9.351641 -1.293185
1305031527.058696 0.095791 9.351641 -1.580559
1305031527.059682 0.095791 9.351641 -1.580559
1305031527.063304 -0.083818 9.184006 -1.388976
1305031527.064311 -0.083818 9.184006 -1.388976
1305031527.065548 -0.083818 9.184006 -1.388976
1305031527.066672 -0.083818 9.184006 -1.388976
1305031527.069784 0.059870 8.968475 -1.867933
1305031527.070854 0.059870 8.968475 -1.867933
1305031527.074425 0.107765 8.824788 -1.676350
1305031527.075415 0.107765 8.824788 -1.676350
1305031527.078661 0.011974 8.764918 -1.676350
1305031527.079698 0.011974 8.764918 -1.676350
1305031527.081298 0.011974 8.764918 -1.676350
1305031527.084426 -0.191583 8.776892 -1.772142
1305031527.085413 -0.191583 8.776892 -1.772142
1305031527.088688 -0.275400 8.585309 -2.035568
1305031527.089790 -0.275400 8.585309 -2.035568
1305031527.093306 -0.323296 8.681100 -1.772142
1305031527.094438 -0.323296 8.681100 -1.772142
1305031527.095574 -0.323296 8.681100 -1.772142
1305031527.096682 -0.323296 8.681100 -1.772142
1305031527.099818 -0.371192 8.776892 -1.484768
1305031527.100806 -0.371192 8.776892 -1.484768
1305031527.104430 -0.478957 8.968475 -1.293185
1305031527.105482 -0.478957 8.968475 -1.293185
1305031527.108677 -0.287374 9.136110 -1.245289
1305031527.109666 -0.287374 9.136110 -1.245289
1305031527.113281 -0.275400 9.255849 -0.933967
1305031527.114249 -0.275400 9.255849 -0.933967
1305031527.115501 -0.275400 9.255849 -0.933967
1305031527.116557 -0.275400 9.255849 -0.933967
1305031527.119683 -0.263426 9.543224 -0.718436
1305031527.120823 -0.263426 9.543224 -0.718436
1305031527.124307 -0.191583 9.543224 -0.478957
1305031527.125431 -0.191583 9.543224 -0.478957
1305031527.128696 0.095791 9.495328 -0.335270
1305031527.129693 0.095791 9.495328 -0.335270
1305031527.133309 0.107765 9.543224 -0.239479
1305031527.134449 0.107765 9.543224 -0.239479
1305031527.135454 0.107765 9.543224 -0.239479
1305031527.138714 0.287374 9.555197 -0.191583
1305031527.139665 0.287374 9.555197 -0.191583
1305031527.143168 0.191583 9.639015 -0.047896
1305031527.144292 0.191583 9.639015 -0.047896
1305031527.145541 0.191583 9.639015 -0.047896
1305031527.146578 0.191583 9.639015 -0.047896
1305031527.149840 0.395140 9.591119 -0.095791
1305031527.150814 0.395140 9.591119 -0.095791
1305031527.154304 0.287374 9.351641 -0.143687
1305031527.155296 0.287374 9.351641 -0.143687
1305031527.158688 0.478957 9.064266 -0.526853
1305031527.159688 0.478957 9.064266 -0.526853
1305031527.161304 0.478957 9.064266 -0.526853
1305031527.164436 0.287374 8.585309 -0.526853
1305031527.165423 0.287374 8.585309 -0.526853
1305031527.168727 0.107765 8.345830 -0.622644
1305031527.169725 0.107765 8.345830 -0.622644
1305031527.173297 -0.083818 8.202143 -0.718436
1305031527.174290 -0.083818 8.202143 -0.718436
1305031527.175541 -0.083818 8.202143 -0.718436
1305031527.176544 -0.083818 8.202143 -0.718436
1305031527.179687 -0.083818 8.034508 -0.526853
1305031527.180826 -0.083818 8.034508 -0.526853
1305031527.184304 -0.191583 8.202143 -0.514879
1305031527.185415 -0.191583 8.202143 -0.514879
1305031527.188680 -0.275400 8.489518 -0.335270
1305031527.189669 -0.275400 8.489518 -0.335270
1305031527.193312 -0.275400 8.800840 -0.143687
1305031527.194335 -0.275400 8.800840 -0.143687
1305031527.195565 -0.275400 8.800840 -0.143687
1305031527.196557 -0.275400 8.800840 -0.143687
1305031527.199684 -0.239479 9.255849 0.047896
1305031527.200694 -0.239479 9.255849 0.047896
1305031527.203930 -0.083818 9.734806 0.047896
1305031527.205199 -0.083818 9.734806 0.047896
1305031527.208436 0.011974 9.926389 0.143687
1305031527.209542 0.011974 9.926389 0.143687
1305031527.210897 0.011974 9.926389 0.143687
1305031527.211749 0.011974 9.926389 0.143687
1305031527.215324 0.119739 9.926389 -0.119739
1305031527.216319 0.119739 9.926389 -0.119739
1305031527.219572 0.191583 9.830598 -0.095791
1305031527.220666 0.191583 9.830598 -0.095791
1305031527.223823 0.287374 9.591119 -0.143687
1305031527.224793 0.287374 9.591119 -0.143687
1305031527.228443 0.287374 9.543224 -0.335270
1305031527.229563 0.287374 9.543224 -0.335270
1305031527.230793 0.287374 9.543224 -0.335270
1305031527.231803 0.287374 9.543224 -0.335270
1305031527.235433 0.191583 9.160058 -0.550801
1305031527.236429 0.191583 9.160058 -0.550801
1305031527.239662 0.059870 9.136110 -0.622644
1305031527.240670 0.059870 9.136110 -0.622644
1305031527.244309 0.011974 8.776892 -0.910019
1305031527.245288 0.011974 8.776892 -0.910019
1305031527.248590 0.095791 8.728996 -1.269237
1305031527.249675 0.095791 8.728996 -1.269237
1305031527.250931 0.095791 8.728996 -1.269237
1305031527.252291 0.095791 8.728996 -1.269237
1305031527.255301 0.059870 8.728996 -1.101602
1305031527.258441 0.083818 8.681100 -1.317132
1305031527.259433 0.083818 8.681100 -1.317132
1305031527.260669 0.083818 8.681100 -1.317132
1305031527.261796 0.083818 8.681100 -1.317132
1305031527.265318 0.011974 8.776892 -1.388976
1305031527.266293 0.011974 8.776892 -1.388976
1305031527.269582 -0.083818 8.968475 -1.484768
1305031527.270748 -0.083818 8.968475 -1.484768
1305031527.273677 -0.275400 9.495328 -1.293185
1305031527.274666 -0.275400 9.495328 -1.293185
1305031527.278302 -0.083818 9.543224 -1.388976
1305031527.279315 -0.083818 9.543224 -1.388976
1305031527.280572 -0.083818 9.543224 -1.388976
1305031527.281680 -0.083818 9.543224 -1.388976
1305031527.284807 0.059870 9.734806 -1.676350
1305031527.285784 0.059870 9.734806 -1.676350
1305031527.289442 -0.083818 9.926389 -1.676350
1305031527.290431 -0.083818 9.926389 -1.676350
1305031527.293698 0.107765 9.878494 -1.664376
1305031527.294684 0.107765 9.878494 -1.664376
1305031527.296179 0.107765 9.878494 -1.664376
1305031527.297293 0.107765 9.878494 -1.664376
1305031527.300613 0.095791 9.734806 -1.484768
1305031527.301711 0.095791 9.734806 -1.484768
1305031527.304838 0.107765 9.543224 -1.772142
1305031527.305840 0.107765 9.543224 -1.772142
1305031527.309422 0.119739 9.351641 -1.963725
1305031527.310416 0.119739 9.351641 -1.963725
1305031527.313669 0.095791 9.160058 -2.011621
1305031527.314668 0.095791 9.160058 -2.011621
1305031527.318299 0.083818 8.872683 -1.963725
1305031527.319291 0.083818 8.872683 -1.963725
1305031527.320549 0.083818 8.872683 -1.963725
1305031527.321544 0.083818 8.872683 -1.963725
1305031527.324686 0.119739 8.681100 -2.059516
1305031527.325806 0.119739 8.681100 -2.059516
1305031527.329459 0.143687 8.681100 -1.724246
1305031527.330437 0.143687 8.681100 -1.724246
1305031527.333684 0.287374 8.681100 -1.676350
1305031527.334680 0.287374 8.681100 -1.676350
1305031527.338349 0.287374 8.585309 -1.484768
1305031527.339312 0.287374 8.585309 -1.484768
1305031527.340566 0.287374 8.585309 -1.484768
1305031527.341559 0.287374 8.585309 -1.484768
1305031527.344687 0.287374 8.776892 -1.676350
1305031527.345808 0.287374 8.776892 -1.676350
1305031527.349343 0.466983 8.872683 -1.676350
1305031527.350414 0.466983 8.872683 -1.676350
1305031527.353556 0.287374 9.148084 -1.867933
1305031527.354655 0.287374 9.148084 -1.867933
1305031527.355812 0.287374 9.148084 -1.867933
1305031527.356914 0.287374 9.148084 -1.867933
1305031527.360597 0.395140 9.160058 -2.251099
1305031527.361563 0.395140 9.160058 -2.251099
1305031527.364822 0.478957 9.160058 -2.442682
1305031527.365808 0.478957 9.160058 -2.442682
1305031527.369432 0.287374 9.160058 -2.442682
1305031527.370424 0.287374 9.160058 -2.442682
1305031527.373685 0.443035 9.160058 -2.825848
1305031527.374676 0.443035 9.160058 -2.825848
1305031527.376165 0.443035 9.160058 -2.825848
1305031527.377307 0.443035 9.160058 -2.825848
1305031527.380610 0.287374 9.172032 -2.490578
1305031527.381562 0.287374 9.172032 -2.490578
1305031527.384687 0.466983 9.148084 -2.442682
1305031527.385793 0.466983 9.148084 -2.442682
1305031527.389297 0.502905 9.112162 -2.442682
1305031527.390412 0.502905 9.112162 -2.442682
1305031527.393564 0.574749 9.112162 -2.490578
1305031527.394562 0.574749 9.112162 -2.490578
1305031527.395815 0.574749 9.112162 -2.490578
1305031527.396814 0.574749 9.112162 -2.490578
1305031527.400448 0.478957 9.064266 -2.538474
1305031527.401595 0.478957 9.064266 -2.538474
1305031527.404837 0.502905 9.112162 -2.777952
1305031527.405797 0.502905 9.112162 -2.777952
1305031527.409437 0.526853 9.160058 -2.825848
1305031527.410433 0.526853 9.160058 -2.825848
1305031527.413563 0.478957 9.160058 -2.813874
1305031527.414562 0.478957 9.160058 -2.813874
1305031527.415821 0.478957 9.160058 -2.813874
1305031527.416812 0.478957 9.160058 -2.813874
1305031527.420430 0.574749 8.968475 -3.209014
1305031527.421554 0.574749 8.968475 -3.209014
1305031527.424689 0.490931 9.136110 -3.209014
1305031527.425809 0.490931 9.136110 -3.209014
1305031527.429316 0.526853 9.136110 -3.256909
1305031527.430417 0.526853 9.136110 -3.256909
1305031527.433573 0.478957 9.064266 -3.209014
1305031527.434564 0.478957 9.064266 -3.209014
1305031527.435794 0.478957 9.064266 -3.209014
1305031527.436802 0.478957 9.064266 -3.209014
1305031527.440440 0.574749 8.872683 -3.400597
1305031527.441555 0.574749 8.872683 -3.400597
1305031527.444684 0.478957 8.968475 -3.304805
1305031527.445809 0.478957 8.968475 -3.304805
1305031527.449430 0.478957 8.968475 -3.209014
1305031527.450437 0.478957 8.968475 -3.209014
1305031527.453695 0.478957 9.160058 -2.921639
1305031527.454663 0.478957 9.160058 -2.921639
1305031527.458302 0.478957 9.160058 -2.825848
1305031527.459290 0.478957 9.160058 -2.825848
1305031527.460559 0.478957 9.160058 -2.825848
1305031527.461559 0.478957 9.160058 -2.825848
1305031527.464836 0.574749 9.160058 -2.634265
1305031527.465795 0.574749 9.160058 -2.634265
1305031527.469456 0.826201 9.207953 -2.825848
1305031527.470432 0.826201 9.207953 -2.825848
1305031527.473685 0.778306 9.351641 -2.825848
1305031527.474675 0.778306 9.351641 -2.825848
1305031527.478320 0.682514 9.255849 -2.538474
1305031527.479335 0.682514 9.255849 -2.538474
1305031527.480578 0.682514 9.255849 -2.538474
1305031527.481597 0.682514 9.255849 -2.538474
1305031527.484820 0.862123 8.968475 -3.017431
1305031527.485818 0.862123 8.968475 -3.017431
1305031527.489453 0.682514 8.968475 -3.017431
1305031527.490432 0.682514 8.968475 -3.017431
1305031527.493686 0.574749 8.824788 -3.017431
1305031527.494672 0.574749 8.824788 -3.017431
1305031527.498312 0.526853 8.968475 -2.825848
1305031527.499302 0.526853 8.968475 -2.825848
1305031527.500568 0.526853 8.968475 -2.825848
1305031527.501590 0.526853 8.968475 -2.825848
1305031527.504709 0.826201 8.752944 -2.837822
1305031527.505836 0.826201 8.752944 -2.837822
1305031527.509440 0.682514 8.800840 -2.730056
1305031527.510431 0.682514 8.800840 -2.730056
1305031527.513687 0.682514 8.776892 -2.825848
1305031527.514673 0.682514 8.776892 -2.825848
1305031527.518311 0.826201 8.752944 -2.837822
1305031527.519290 0.826201 8.752944 -2.837822
1305031527.520556 0.826201 8.752944 -2.837822
1305031527.521677 0.826201 8.752944 -2.837822
1305031527.524810 0.490931 8.776892 -3.113222
1305031527.525807 0.490931 8.776892 -3.113222
1305031527.529451 0.862123 8.776892 -3.256909
1305031527.530417 0.862123 8.776892 -3.256909
1305031527.533690 0.682514 8.872683 -3.256909
1305031527.534696 0.682514 8.872683 -3.256909
1305031527.538299 0.526853 8.824788 -3.496388
1305031527.539300 0.526853 8.824788 -3.496388
1305031527.540564 0.526853 8.824788 -3.496388
1305031527.541553 0.526853 8.824788 -3.496388
1305031527.544684 0.478957 8.968475 -3.592179
1305031527.545805 0.478957 8.968475 -3.592179
1305031527.549462 0.502905 8.872683 -3.687971
1305031527.550424 0.502905 8.872683 -3.687971
1305031527.553696 0.682514 8.788866 -3.592179
1305031527.554681 0.682514 8.788866 -3.592179
1305031527.558304 0.778306 8.776892 -3.568232
1305031527.559314 0.778306 8.776892 -3.568232
1305031527.560560 0.778306 8.776892 -3.568232
1305031527.561707 0.778306 8.776892 -3.568232
1305031527.564681 0.778306 8.824788 -3.496388
1305031527.565794 0.778306 8.824788 -3.496388
1305031527.569318 0.778306 8.968475 -3.544284
1305031527.570372 0.778306 8.968475 -3.544284
1305031527.573560 0.682514 9.064266 -3.400597
1305031527.574554 0.682514 9.064266 -3.400597
1305031527.575807 0.682514 9.064266 -3.400597
1305031527.576938 0.682514 9.064266 -3.400597
1305031527.580466 0.862123 8.872683 -3.496388
1305031527.581573 0.862123 8.872683 -3.496388
1305031527.584827 0.886071 8.776892 -3.783762
1305031527.585813 0.886071 8.776892 -3.783762
1305031527.589437 0.910019 8.681100 -3.879554
1305031527.590426 0.910019 8.681100 -3.879554
1305031527.593693 0.862123 8.441622 -3.975345
1305031527.594687 0.862123 8.441622 -3.975345
1305031527.598348 1.053706 8.345830 -4.166928
1305031527.599304 1.053706 8.345830 -4.166928
1305031527.600732 1.053706 8.345830 -4.166928
1305031527.601705 1.053706 8.345830 -4.166928
1305031527.604676 0.862123 8.297935 -4.166928
1305031527.605835 0.862123 8.297935 -4.166928
1305031527.609472 0.862123 8.417674 -4.358511
1305031527.610430 0.862123 8.417674 -4.358511
1305031527.613559 0.862123 8.681100 -4.645885
1305031527.614560 0.862123 8.681100 -4.645885
1305031527.615819 0.862123 8.681100 -4.645885
1305031527.616822 0.862123 8.681100 -4.645885
1305031527.620433 0.478957 9.136110 -4.837468
1305031527.621555 0.478957 9.136110 -4.837468
1305031527.624812 0.478957 9.160058 -5.220634
1305031527.625808 0.478957 9.160058 -5.220634
1305031527.629458 0.478957 9.531250 -5.508009
1305031527.630431 0.478957 9.531250 -5.508009
1305031527.633687 0.287374 9.830598 -5.555904
1305031527.634701 0.287374 9.830598 -5.555904
1305031527.638353 0.478957 9.734806 -5.699591
1305031527.639344 0.478957 9.734806 -5.699591
1305031527.640502 0.478957 9.734806 -5.699591
1305031527.641497 0.478957 9.734806 -5.699591
1305031527.644624 0.287374 9.734806 -5.508009
1305031527.645746 0.287374 9.734806 -5.508009
1305031527.649299 0.287374 9.495328 -5.555904
1305031527.650417 0.287374 9.495328 -5.555904
1305031527.653687 0.287374 9.160058 -5.843279
1305031527.654792 0.287374 9.160058 -5.843279
1305031527.658438 0.466983 8.800840 -5.891174
1305031527.659433 0.466983 8.800840 -5.891174
1305031527.660558 0.466983 8.800840 -5.891174
1305031527.661687 0.466983 8.800840 -5.891174
1305031527.664694 0.526853 8.489518 -5.699591
1305031527.665817 0.526853 8.489518 -5.699591
1305031527.669461 0.490931 8.585309 -5.519982
1305031527.670450 0.490931 8.585309 -5.519982
1305031527.673673 0.682514 8.681100 -5.496035
1305031527.674669 0.682514 8.681100 -5.496035
1305031527.678293 0.478957 8.776892 -5.508009
1305031527.679300 0.478957 8.776892 -5.508009
1305031527.680574 0.478957 8.776892 -5.508009
1305031527.681540 0.478957 8.776892 -5.508009
1305031527.684802 0.287374 8.776892 -5.124843
1305031527.685851 0.287374 8.776892 -5.124843
1305031527.689440 0.478957 8.681100 -5.124843
1305031527.690431 0.478957 8.681100 -5.124843
1305031527.693733 0.778306 8.489518 -5.412217
1305031527.694811 0.778306 8.489518 -5.412217
1305031527.698451 0.886071 8.728996 -5.112869
1305031527.699417 0.886071 8.728996 -5.112869
1305031527.700674 0.886071 8.728996 -5.112869
1305031527.701668 0.886071 8.728996 -5.112869
1305031527.704806 0.910019 8.728996 -5.029051
1305031527.705792 0.910019 8.728996 -5.029051
1305031527.709421 1.053706 8.776892 -5.124843
1305031527.710414 1.053706 8.776892 -5.124843
1305031527.713673 1.053706 8.681100 -5.124843
1305031527.714667 1.053706 8.681100 -5.124843
1305031527.718298 0.910019 8.489518 -5.124843
1305031527.719286 0.910019 8.489518 -5.124843
1305031527.720586 0.910019 8.489518 -5.124843
1305031527.721557 0.910019 8.489518 -5.124843
1305031527.724685 1.161471 8.297935 -5.220634
1305031527.725806 1.161471 8.297935 -5.220634
1305031527.729452 0.957915 8.297935 -4.933260
1305031527.730432 0.957915 8.297935 -4.933260
1305031527.733705 1.209367 8.489518 -5.124843
1305031527.734692 1.209367 8.489518 -5.124843
1305031527.738295 1.053706 8.393726 -5.220634
1305031527.739285 1.053706 8.393726 -5.220634
1305031527.740563 1.053706 8.393726 -5.220634
1305031527.741680 1.053706 8.393726 -5.220634
1305031527.744683 1.053706 8.393726 -5.124843
1305031527.745805 1.053706 8.393726 -5.124843
1305031527.749424 1.053706 8.393726 -5.508009
1305031527.750411 1.053706 8.393726 -5.508009
1305031527.753676 0.957915 8.393726 -5.891174
1305031527.754793 0.957915 8.393726 -5.891174
1305031527.758300 0.862123 8.393726 -5.795383
1305031527.759308 0.862123 8.393726 -5.795383
1305031527.760559 0.862123 8.393726 -5.795383
1305031527.761683 0.862123 8.393726 -5.795383
1305031527.764834 0.826201 8.393726 -5.843279
1305031527.765801 0.826201 8.393726 -5.843279
1305031527.769436 0.874097 8.441622 -5.843279
1305031527.770422 0.874097 8.441622 -5.843279
1305031527.773687 1.161471 8.369778 -5.891174
1305031527.774662 1.161471 8.369778 -5.891174
1305031527.778297 1.233315 8.405700 -5.986966
1305031527.779318 1.233315 8.405700 -5.986966
1305031527.780565 1.233315 8.405700 -5.986966
1305031527.781540 1.233315 8.405700 -5.986966
1305031527.784688 1.245289 8.202143 -5.891174
1305031527.785793 1.245289 8.202143 -5.891174
1305031527.789424 1.293185 8.106352 -6.082757
1305031527.790421 1.293185 8.106352 -6.082757
1305031527.793688 1.341080 7.986612 -5.891174
1305031527.794680 1.341080 7.986612 -5.891174
1305031527.798311 1.544637 7.914769 -5.891174
1305031527.799303 1.544637 7.914769 -5.891174
1305031527.800557 1.544637 7.914769 -5.891174
1305031527.801560 1.544637 7.914769 -5.891174
1305031527.804821 1.448846 7.962665 -5.699591
1305031527.805844 1.448846 7.962665 -5.699591
1305031527.809471 1.544637 7.914769 -5.843279
1305031527.810432 1.544637 7.914769 -5.843279
1305031527.813686 1.448846 7.723186 -5.508009
1305031527.814679 1.448846 7.723186 -5.508009
1305031527.818331 1.341080 7.627394 -5.531956
1305031527.819307 1.341080 7.627394 -5.531956
1305031527.820554 1.341080 7.627394 -5.531956
1305031527.821671 1.341080 7.627394 -5.531956
1305031527.824672 1.341080 7.435812 -5.555904
1305031527.825809 1.341080 7.435812 -5.555904
1305031527.829303 1.448846 7.531603 -5.508009
1305031527.830468 1.448846 7.531603 -5.508009
1305031527.833704 1.448846 7.627394 -5.508009
1305031527.834674 1.448846 7.627394 -5.508009
1305031527.838315 1.592533 7.639368 -5.508009
1305031527.839287 1.592533 7.639368 -5.508009
1305031527.840566 1.592533 7.639368 -5.508009
1305031527.841554 1.592533 7.639368 -5.508009
1305031527.844680 1.628455 7.675290 -5.508009
1305031527.845803 1.628455 7.675290 -5.508009
1305031527.849454 1.640429 7.818977 -5.508009
1305031527.850448 1.640429 7.818977 -5.508009
1305031527.853683 1.640429 7.962665 -5.412217
1305031527.854658 1.640429 7.962665 -5.412217
1305031527.858292 1.724246 7.818977 -5.508009
1305031527.859287 1.724246 7.818977 -5.508009
1305031527.860558 1.724246 7.818977 -5.508009
1305031527.861665 1.724246 7.818977 -5.508009
1305031527.864699 1.820038 7.818977 -5.699591
1305031527.865800 1.820038 7.818977 -5.699591
1305031527.869476 1.927803 7.818977 -6.082757
1305031527.870452 1.927803 7.818977 -6.082757
1305031527.873701 1.820038 7.627394 -6.178549
1305031527.874698 1.820038 7.627394 -6.178549
1305031527.878325 1.820038 7.627394 -6.633558
1305031527.879467 1.820038 7.627394 -6.633558
1305031527.880553 1.820038 7.627394 -6.633558
1305031527.881669 1.820038 7.627394 -6.633558
1305031527.884795 1.640429 7.268176 -6.992776
1305031527.885914 1.640429 7.268176 -6.992776
1305031527.889436 1.448846 7.268176 -7.040672
1305031527.890465 1.448846 7.268176 -7.040672
1305031527.893695 1.293185 7.232255 -7.375942
1305031527.894694 1.293185 7.232255 -7.375942
1305031527.898308 1.293185 7.052646 -7.423838
1305031527.899438 1.293185 7.052646 -7.423838
1305031527.900563 1.293185 7.052646 -7.423838
1305031527.901686 1.293185 7.052646 -7.423838
1305031527.904804 1.053706 7.148437 -7.328046
1305031527.905821 1.053706 7.148437 -7.328046
1305031527.909437 1.161471 7.148437 -7.136463
1305031527.910432 1.161471 7.148437 -7.136463
1305031527.913684 1.053706 7.220281 -6.992776
1305031527.914684 1.053706 7.220281 -6.992776
1305031527.918297 1.161471 7.196333 -6.849089
1305031527.919317 1.161471 7.196333 -6.849089
1305031527.920549 1.161471 7.196333 -6.849089
1305031527.921665 1.161471 7.196333 -6.849089
1305031527.924838 1.257263 7.244229 -6.262366
1305031527.925961 1.257263 7.244229 -6.262366
1305031527.929592 1.209367 7.531603 -5.699591
1305031527.930556 1.209367 7.531603 -5.699591
1305031527.933713 1.257263 7.579499 -5.699591
1305031527.934693 1.257263 7.579499 -5.699591
1305031527.938297 1.257263 7.675290 -5.460113
1305031527.939295 1.257263 7.675290 -5.460113
1305031527.940562 1.257263 7.675290 -5.460113
1305031527.941555 1.257263 7.675290 -5.460113
1305031527.944814 1.341080 7.818977 -5.460113
1305031527.945805 1.341080 7.818977 -5.460113
1305031527.949421 1.448846 7.914769 -5.220634
1305031527.950415 1.448846 7.914769 -5.220634
1305031527.953676 1.592533 7.986612 -5.220634
1305031527.954702 1.592533 7.986612 -5.220634
1305031527.958482 1.544637 8.106352 -5.519982
1305031527.959440 1.544637 8.106352 -5.519982
1305031527.960433 1.544637 8.106352 -5.519982
1305031527.963725 1.257263 8.345830 -5.891174
1305031527.964695 1.257263 8.345830 -5.891174
1305031527.968304 0.957915 8.106352 -6.250392
1305031527.969310 0.957915 8.106352 -6.250392
1305031527.970586 0.957915 8.106352 -6.250392
1305031527.971596 0.957915 8.106352 -6.250392
1305031527.974810 0.862123 8.010560 -6.645532
1305031527.975808 0.862123 8.010560 -6.645532
1305031527.979453 0.526853 7.818977 -6.465923
1305031527.980433 0.526853 7.818977 -6.465923
1305031527.983683 0.682514 7.723186 -6.657506
1305031527.984668 0.682514 7.723186 -6.657506
1305031527.988303 0.478957 7.914769 -6.657506
1305031527.989412 0.478957 7.914769 -6.657506
1305031527.990614 0.478957 7.914769 -6.657506
1305031527.991683 0.478957 7.914769 -6.657506
1305031527.994819 0.526853 7.818977 -6.849089
1305031527.995842 0.526853 7.818977 -6.849089
1305031527.999605 0.478957 7.818977 -6.298288
1305031528.000592 0.478957 7.818977 -6.298288
1305031528.003838 0.478957 7.914769 -6.370132
1305031528.004842 0.478957 7.914769 -6.370132
1305031528.005829 0.478957 7.914769 -6.370132
1305031528.009434 0.778306 7.914769 -6.178549
1305031528.010433 0.778306 7.914769 -6.178549
1305031528.013685 0.682514 8.010560 -5.843279
1305031528.014682 0.682514 8.010560 -5.843279
1305031528.018455 0.826201 8.202143 -5.412217
1305031528.019430 0.826201 8.202143 -5.412217
1305031528.020705 0.826201 8.202143 -5.412217
1305031528.021680 0.826201 8.202143 -5.412217
1305031528.024789 0.957915 8.393726 -5.148791
1305031528.025809 0.957915 8.393726 -5.148791
1305031528.029299 1.053706 8.417674 -5.148791
1305031528.030471 1.053706 8.417674 -5.148791
1305031528.033697 1.053706 8.681100 -5.148791
